parent_commit_file_hash; current_commit_file_hash; message; author; date;
c3a1a5541680b8e4a0b539c7c3806f8cf2fc00a2;4af45ac9dafaddb6d3826b6c84bffe0357a107ab;LicenseServer: server status log feature.;Maxim Shafirov;Fri Mar 31 21:01:44 2006 +0400;
fec91714b4e83ab75965c05a347c08c224a484a9;59eec01b6356d123d5624790c8123c26252c07d5;speedsearch disabled for tables in editing mode;greg;Fri Mar 31 20:08:12 2006 +0400;
f999fa8b47575880965d9febbcda4bb9e252766e;fec91714b4e83ab75965c05a347c08c224a484a9;[#1283] CME: ExternalDocumentValidator.addAllInfos (IDEADEV-5346);Maxim Mossienko;Fri Mar 31 19:44:39 2006 +0400;
ece48a21ac752c488eafbdda3388f63acaa9acd3;f999fa8b47575880965d9febbcda4bb9e252766e;better error message in case of formatter blocks issues, initial text  should be enough for fixing the problem (related to IDEADEV-5333);Maxim Mossienko;Fri Mar 31 19:39:39 2006 +0400;
5fd88a0dd05cfbe131d20e1768941c8048ca3a32;c3a1a5541680b8e4a0b539c7c3806f8cf2fc00a2;now css inspector will save value if user clicked outside an edited cell;Alexey Pegov;Fri Mar 31 19:08:27 2006 +0400;
234edd30b0ad39e66381997a9cfdb6eae25ca9b3;ece48a21ac752c488eafbdda3388f63acaa9acd3;IDEADEV-5244;Nikolay Chashnikov;Fri Mar 31 18:54:29 2006 +0400;
ca168017c5328e32307a592a01432daff436ae8a;5fd88a0dd05cfbe131d20e1768941c8048ca3a32;tests;Eugene Vigdorchik;Fri Mar 31 18:52:46 2006 +0400;
df8ed33b1a0f7d4533e26c4503bcc5d0c0c975db;234edd30b0ad39e66381997a9cfdb6eae25ca9b3;tests;Eugene Vigdorchik;Fri Mar 31 18:52:46 2006 +0400;
3fb5bf5b81801282c600a6614b298d4d0db3b37e;ca168017c5328e32307a592a01432daff436ae8a;IDEADEV-5038 + right tool window loyout slightly changed;Alexey Pegov;Fri Mar 31 18:42:34 2006 +0400;
495b194b7cda064761d2ad4b3f338b192f76e1f0;3fb5bf5b81801282c600a6614b298d4d0db3b37e;[#1258] CCE: JSIndexEntry$1$1.processReferenceExpression (IDEADEV-5323);Maxim Mossienko;Fri Mar 31 18:28:23 2006 +0400;
5efddfb04cd6944bf400a6ebb8c1b524586fe80f;495b194b7cda064761d2ad4b3f338b192f76e1f0;ejb-jar.xml descriptor is optional and is not created by default now;greg;Fri Mar 31 18:06:50 2006 +0400;
0c07d615ba7a661fd67a184621573df6edee4ef7;7dd8cfc57ba53503593edbdea7abd1c8aa87dbf0;[#1246] AIOOBE: FormalArgTypePredicate.evalType (IDEADEV-5310);Maxim Mossienko;Fri Mar 31 18:05:57 2006 +0400;
22d1aadf8b98fab251ac084da627c13edc8b40ec;5efddfb04cd6944bf400a6ebb8c1b524586fe80f;[#1246] AIOOBE: FormalArgTypePredicate.evalType (IDEADEV-5310);Maxim Mossienko;Fri Mar 31 18:05:57 2006 +0400;
95085b3967078a4cca226b33e6b047f6b3694c88;df8ed33b1a0f7d4533e26c4503bcc5d0c0c975db;[#1205] NPE: XmlEntityRefImpl.resolveEntity (IDEADEV-5270);Maxim Mossienko;Fri Mar 31 18:00:09 2006 +0400;
f496af6e0b2f393c73a609ab9266db1127b94240;22d1aadf8b98fab251ac084da627c13edc8b40ec;create js function from usage uses live template;Maxim Mossienko;Fri Mar 31 17:43:46 2006 +0400;
879d50b43f5316148a0c2c592fcbba16d717a251;95085b3967078a4cca226b33e6b047f6b3694c88;Allow reference to have null type, providing some default message [#1225] NPE: GenericReference.getUnresolvedMessagePattern (IDEADEV-5291);Maxim Mossienko;Fri Mar 31 17:42:51 2006 +0400;
dad9f62ff656f424019ab99f40a7f16df6e0011f;879d50b43f5316148a0c2c592fcbba16d717a251;do NOT call invokeLater for layout problem fix - hack  when in unit test mode;Maxim Mossienko;Fri Mar 31 17:40:58 2006 +0400;
bda7f2fef29002fd7eec636c0e8123518027e221;f496af6e0b2f393c73a609ab9266db1127b94240;no add button in sections;Peter Gromov;Fri Mar 31 17:23:52 2006 +0400;
8fc5a7f39a0aa79c448375a2f11bb918975f440a;bda7f2fef29002fd7eec636c0e8123518027e221;IDEADEV-5152;Nikolay Chashnikov;Fri Mar 31 17:13:50 2006 +0400;
473f85f4dc9e2f958591817704e80d158422ce61;c7ed4dc8ce65a356d402f3131602f68f6f7125b5;IDEADEV-5152;Nikolay Chashnikov;Fri Mar 31 17:13:43 2006 +0400;
42d4bb39681a8cae69f352e7ee96ef8f7a01e2aa;dad9f62ff656f424019ab99f40a7f16df6e0011f;do NOT call invokeLater for selection of item in lookup when un unit test mode;Maxim Mossienko;Fri Mar 31 16:57:35 2006 +0400;
3c5ac4281aace97950bac77e132b96414d336eb2;8fc5a7f39a0aa79c448375a2f11bb918975f440a;removed exception;Mike Aizatsky;Fri Mar 31 16:41:25 2006 +0400;
3d59c5687690ab59cb7778cf50e4c85fc49e2b38;3c5ac4281aace97950bac77e132b96414d336eb2;don't ask 2 times;Peter Gromov;Fri Mar 31 16:06:23 2006 +0400;
031f166f3436759d9f4d13b19415579d3e1f6b0d;3d59c5687690ab59cb7778cf50e4c85fc49e2b38;2 more toolbar buttons;Peter Gromov;Fri Mar 31 16:04:50 2006 +0400;
b51e8358c1584b12f2d95c16e28c1e17f7837868;42d4bb39681a8cae69f352e7ee96ef8f7a01e2aa;ExternalChangesToVcs finally fixed.;Maxim Shafirov;Fri Mar 31 15:40:10 2006 +0400;
af5e7cbfc1442740f0942f87f8f5297067c291d1;031f166f3436759d9f4d13b19415579d3e1f6b0d;more consistent selection in section table view;Peter Gromov;Fri Mar 31 15:10:13 2006 +0400;
f8de0251dd0df0915a00e85869e85b3d6bbbb796;af5e7cbfc1442740f0942f87f8f5297067c291d1;IDEADEV-5287;Peter Gromov;Fri Mar 31 15:09:36 2006 +0400;
4b00bb847ee8d1c5e39e255d8b7b180445cfadea;b51e8358c1584b12f2d95c16e28c1e17f7837868;JspFormatterTest fixed;Olesya Smirnova;Fri Mar 31 15:08:49 2006 +0400;
b77f04fc1d040fc14e34a4187b6fe2c40bf0b7f1;4b00bb847ee8d1c5e39e255d8b7b180445cfadea;enable enter;Anna Kozlova;Fri Mar 31 14:49:11 2006 +0400;
3877837324babcac398c5ef6def548855381e9a5;f8de0251dd0df0915a00e85869e85b3d6bbbb796;IDEADEV-5216 fixed;Nikolay Chashnikov;Fri Mar 31 14:32:08 2006 +0400;
63835a5b2ab9e5eec1689801c8400add92887dad;3877837324babcac398c5ef6def548855381e9a5;IDEADEV-5288;Eugene Vigdorchik;Fri Mar 31 14:07:36 2006 +0400;
c08bda6fed685fc7f3cd9f951ecffd32d1397ba2;b77f04fc1d040fc14e34a4187b6fe2c40bf0b7f1;IDEADEV-5279;Peter Gromov;Fri Mar 31 13:49:18 2006 +0400;
344164e2f6929a5addf7f823832fcbaecb820ded;c08bda6fed685fc7f3cd9f951ecffd32d1397ba2;Close dialog first then show progress.;Maxim Shafirov;Fri Mar 31 13:28:01 2006 +0400;
95c1dc84b847454a403c2915f4509009017e779b;344164e2f6929a5addf7f823832fcbaecb820ded;IDEADEV-5331;Peter Gromov;Fri Mar 31 13:13:51 2006 +0400;
8e71db0954a6314f14306acbaf0e53dea5347d55;95c1dc84b847454a403c2915f4509009017e779b;fix tests;Alexey Kudravtsev;Fri Mar 31 13:02:34 2006 +0400;
d30e02675236f06d6f384463f1a3c6331073dbbe;63835a5b2ab9e5eec1689801c8400add92887dad;IDEADEV-5336;Peter Gromov;Fri Mar 31 13:00:06 2006 +0400;
aee1a7b3bec7b48e8c131fc9cfe986a2fac22884;8e71db0954a6314f14306acbaf0e53dea5347d55;empty text in GenericDomValue means removing tag;Peter Gromov;Fri Mar 31 12:55:10 2006 +0400;
8b65e3642a9cfea4e34e3b9f8ad27503e6dc311d;df6214f0b10660379d9b6cb9fff39d4ce4b0f7f4;IDEADEV-5352;Bas Leijdekkers;Fri Mar 31 12:53:19 2006 +0400;
92907dc7e3f31251624060651001b13c2df56c02;8b65e3642a9cfea4e34e3b9f8ad27503e6dc311d;fixed message and escaping;Bas Leijdekkers;Fri Mar 31 12:07:55 2006 +0400;
ce08ae2a25e8d21e7e8a338182e9eada459ae35f;aee1a7b3bec7b48e8c131fc9cfe986a2fac22884;IDEADEV-5351;Alexey Kudravtsev;Fri Mar 31 11:54:48 2006 +0400;
0ef01e51e51d7a587fa3310290cc772ea3e55fcc;92907dc7e3f31251624060651001b13c2df56c02;IDEADEV-5254;Bas Leijdekkers;Fri Mar 31 04:06:08 2006 +0400;
32d75501da1b4d481462c925aa76a3d08cc51c9e;d30e02675236f06d6f384463f1a3c6331073dbbe;[Designer] Working on EL support;Mike Aizatsky;Fri Mar 31 00:15:31 2006 +0400;
af9186bdb87e4b1ef143f11781e82cd2c54bba6a;ce08ae2a25e8d21e7e8a338182e9eada459ae35f;Huh, not that fast. Will handle this failure later.;Maxim Shafirov;Thu Mar 30 23:54:23 2006 +0400;
98a564ef1372d4664f0359d399c06ca8e496dbe7;af9186bdb87e4b1ef143f11781e82cd2c54bba6a;Attempt to fix ExtenralChangesToVcsTest.;Maxim Shafirov;Thu Mar 30 22:20:58 2006 +0400;
0d38683e7328fb399491b4d0ccdd958280a9475b;32d75501da1b4d481462c925aa76a3d08cc51c9e;EJB roles rebuild changes: use previous roles  on update where possible;greg;Thu Mar 30 22:17:24 2006 +0400;
1f7b5efb9f756dd3100786b7b4115fa4bec66332;0d38683e7328fb399491b4d0ccdd958280a9475b;minor change;greg;Thu Mar 30 21:59:05 2006 +0400;
b7c7aa680097ec7f8eeca21c7456a859a81b0a63;0ef01e51e51d7a587fa3310290cc772ea3e55fcc;IDEADEV-5182;Bas Leijdekkers;Thu Mar 30 21:44:58 2006 +0400;
6f6c3b871e45d922517646b404bf14af54ca034f;98a564ef1372d4664f0359d399c06ca8e496dbe7;references to property values, attendant refactorings, tests;Vyacheslav Lukianov;Thu Mar 30 21:19:47 2006 +0400;
7895fbb5be7240cfb790d65e163bd07261c84983;1f7b5efb9f756dd3100786b7b4115fa4bec66332;Intention to add JS variable / property (IDEADEV-5241);Maxim Mossienko;Thu Mar 30 21:02:27 2006 +0400;
0605604531e1d8a2f8371a4d4009a64501a96128;7895fbb5be7240cfb790d65e163bd07261c84983;no "add";Peter Gromov;Thu Mar 30 21:01:54 2006 +0400;
bb2acc3bd0224ab44e5704c98cc87c82f6898c52;6f6c3b871e45d922517646b404bf14af54ca034f;no more header in section view;Peter Gromov;Thu Mar 30 20:55:02 2006 +0400;
dca7ca32d9a7abc6025b099bc961cf5943a7dcf0;0605604531e1d8a2f8371a4d4009a64501a96128;no more header in section view;Peter Gromov;Thu Mar 30 20:55:02 2006 +0400;
5d0d11f1aa23cf25b530f92411268e69e5e8163a;dca7ca32d9a7abc6025b099bc961cf5943a7dcf0;fixed issue with not clearing index on change;Maxim Mossienko;Thu Mar 30 20:50:54 2006 +0400;
6b144b8c806c83ff1d101d334708605ccab60ef5;b7c7aa680097ec7f8eeca21c7456a859a81b0a63;IDEADEV-5253;Bas Leijdekkers;Thu Mar 30 20:49:05 2006 +0400;
4984827e508485aa1042a5370f33855914e189f5;bb2acc3bd0224ab44e5704c98cc87c82f6898c52;fixing compiling error;Alexey Kudravtsev;Thu Mar 30 20:49:00 2006 +0400;
5344a0e5d203f0ef6f2074c93b443aa26888ee0b;6b144b8c806c83ff1d101d334708605ccab60ef5;fix for assertion when an enum constant initializer was encountered;Bas Leijdekkers;Thu Mar 30 20:36:17 2006 +0400;
796e4a13009b03857c84843a1d7f80a72ddf93d4;4984827e508485aa1042a5370f33855914e189f5;NPE fixed;Alexey Kudravtsev;Thu Mar 30 20:29:04 2006 +0400;
f356f9877573351a10566a3910a806dd4a087ee0;5d0d11f1aa23cf25b530f92411268e69e5e8163a;[Designer] Reworked JSF component rendering;Mike Aizatsky;Thu Mar 30 20:09:58 2006 +0400;
c8365289b7b7d51f28e77dc20cc4c8620e315bc9;5344a0e5d203f0ef6f2074c93b443aa26888ee0b;IDEADEV-5247;Bas Leijdekkers;Thu Mar 30 19:36:52 2006 +0400;
65b52efb953b56d237bf82f33b9a7c478c91767c;0c07d615ba7a661fd67a184621573df6edee4ef7;SmartPsiPointer uses SmartPsiElementPointers now [#1196] RE: SmartPsiPointer.getElement;Maxim Mossienko;Thu Mar 30 19:30:47 2006 +0400;
01b1b7e0f45c0d1d44b7fec3a80fbb8f6ed24aa8;f356f9877573351a10566a3910a806dd4a087ee0;SmartPsiPointer uses SmartPsiElementPointers now [#1196] RE: SmartPsiPointer.getElement;Maxim Mossienko;Thu Mar 30 19:30:47 2006 +0400;
7183ec4188cb2c112fdd30cab961d8bd706ed929;796e4a13009b03857c84843a1d7f80a72ddf93d4;faces highlighting;Sergey Vasiliev;Thu Mar 30 19:25:55 2006 +0400;
fa7848628187491e05e9c9d8d6f4c4c34b8665d9;01b1b7e0f45c0d1d44b7fec3a80fbb8f6ed24aa8;faces highlighting;Sergey Vasiliev;Thu Mar 30 19:25:55 2006 +0400;
bc9ba43fde40f0db544065dc0b7a1af4267ace03;7183ec4188cb2c112fdd30cab961d8bd706ed929;test fixed;Anna Kozlova;Thu Mar 30 19:08:40 2006 +0400;
07421fead9d72a8a14fe74c59978414ab5214633;fa7848628187491e05e9c9d8d6f4c4c34b8665d9;[#1193] NPE: CssResolverImpl.processOneFile (IDEADEV-5233);Maxim Mossienko;Thu Mar 30 18:47:25 2006 +0400;
2ebb85747ac159b6279d7c36df322b852fa255bf;bc9ba43fde40f0db544065dc0b7a1af4267ace03;fix default settings;Anna Kozlova;Thu Mar 30 18:42:27 2006 +0400;
e0c01fb3c55574d3a9fe8a9ec96a239f3d6eb2f0;07421fead9d72a8a14fe74c59978414ab5214633;toolbar & hiding empty sections;Peter Gromov;Thu Mar 30 18:40:08 2006 +0400;
15caf9ddf1a69ee809d99c7aa20238e209f9806f;2ebb85747ac159b6279d7c36df322b852fa255bf;toolbar & hiding empty sections;Peter Gromov;Thu Mar 30 18:40:08 2006 +0400;
ab933144267ccfbb1ccf7c9bc8407115b41b9678;15caf9ddf1a69ee809d99c7aa20238e209f9806f;cleanup;Maxim Shafirov;Thu Mar 30 18:22:17 2006 +0400;
98ab5a6985e6da9d25cae3a37d988edab0f3fd62;c8365289b7b7d51f28e77dc20cc4c8620e315bc9;properly escape escaped characters in "single character string concatenation" inspection error message;Bas Leijdekkers;Thu Mar 30 18:15:58 2006 +0400;
fecd832c6a0db6148b4a2f6e61ed57f789a92d76;e0c01fb3c55574d3a9fe8a9ec96a239f3d6eb2f0;columns layout & highlighting fix;greg;Thu Mar 30 18:06:13 2006 +0400;
68246bebafb5949c335f75438e2605a4bfdd167d;ab933144267ccfbb1ccf7c9bc8407115b41b9678;NPE fixed ( [#872] NPE: ShowParameterInfoHandler.invoke);Maxim Mossienko;Thu Mar 30 17:48:44 2006 +0400;
6a0ef0376425223c61b16ee7db91ff336fc4e1a2;fecd832c6a0db6148b4a2f6e61ed57f789a92d76;NPE fixed & better icons;Maxim Mossienko;Thu Mar 30 17:37:49 2006 +0400;
76f1c3dfe074e8f34f952b7832382ac7dbe0195b;6a0ef0376425223c61b16ee7db91ff336fc4e1a2;NPE fixed & better icons;Maxim Mossienko;Thu Mar 30 17:35:39 2006 +0400;
7b3c6f1db400cd904e9ecf0790b51cc8da9d5cb2;68246bebafb5949c335f75438e2605a4bfdd167d;resource reference editor;Peter Gromov;Thu Mar 30 17:23:08 2006 +0400;
5f8e7b88978d16f65f6724bd9f945cee3d5831f0;76f1c3dfe074e8f34f952b7832382ac7dbe0195b;resource reference editor;Peter Gromov;Thu Mar 30 17:23:08 2006 +0400;
ea807939b29d224eca5d9327693dd73138cc1f8d;7b3c6f1db400cd904e9ecf0790b51cc8da9d5cb2;remove duplicate imports in JSPs after refactoring;Alexey Kudravtsev;Thu Mar 30 17:22:43 2006 +0400;
b97cfdae7dcf5b06e1d419911b937ecc05d39def;98ab5a6985e6da9d25cae3a37d988edab0f3fd62;fixed performance problems in intentions (IDEA-7262);Bas Leijdekkers;Thu Mar 30 17:09:06 2006 +0400;
354c226c49c036565ab07e0416002fbe49065684;ea807939b29d224eca5d9327693dd73138cc1f8d;(no message);Eugene Vigdorchik;Thu Mar 30 17:02:01 2006 +0400;
f53a8b94159fa1699cf1ff77442a1028a73e22e8;354c226c49c036565ab07e0416002fbe49065684;(no message);Eugene Vigdorchik;Thu Mar 30 16:52:56 2006 +0400;
5ecc6aed169ea030e324dba91d64d8ee65374410;f53a8b94159fa1699cf1ff77442a1028a73e22e8;rollback;Eugene Vigdorchik;Thu Mar 30 16:48:49 2006 +0400;
f97b4651ba93224efe1ee5c93bbd8838526cc2c7;5f8e7b88978d16f65f6724bd9f945cee3d5831f0;message destination reference editor;Peter Gromov;Thu Mar 30 16:45:02 2006 +0400;
77c82eb43b43350396ae2cac3b57c7648e763ec4;5ecc6aed169ea030e324dba91d64d8ee65374410;tests fix;Alexey Kudravtsev;Thu Mar 30 16:29:47 2006 +0400;
9a79e83d995fa49a03fe8827f6221e167629431d;f97b4651ba93224efe1ee5c93bbd8838526cc2c7;tests fix;Alexey Kudravtsev;Thu Mar 30 16:29:47 2006 +0400;
deb04449152708315b6fa5caef53ec938801db65;b97cfdae7dcf5b06e1d419911b937ecc05d39def;disabled "Compute Constant Value" intention in Strings for performance;Bas Leijdekkers;Thu Mar 30 16:28:22 2006 +0400;
8381ab30481c537d9c5a981257f726079572f9a8;77c82eb43b43350396ae2cac3b57c7648e763ec4;IDEADEV-5010;Alexey Kudravtsev;Thu Mar 30 16:08:17 2006 +0400;
4bd2cfdd410b399fc5d82c46ee390b5db6641e55;9a79e83d995fa49a03fe8827f6221e167629431d;IDEADEV-5010;Alexey Kudravtsev;Thu Mar 30 16:08:17 2006 +0400;
df231a216d8d27cda0029b83028a7a37a96d56d6;8381ab30481c537d9c5a981257f726079572f9a8;component with browse button can have label;Peter Gromov;Thu Mar 30 16:04:15 2006 +0400;
ea36a56bf2514f176adf8905bc6ccdbf9b41ad6b;4bd2cfdd410b399fc5d82c46ee390b5db6641e55;component with browse button can have label;Peter Gromov;Thu Mar 30 16:04:15 2006 +0400;
eeabf7767d848b5e38cad946060922a27efcd1f4;df231a216d8d27cda0029b83028a7a37a96d56d6;nicer caption;Peter Gromov;Thu Mar 30 15:40:13 2006 +0400;
6f501c2c48125b127cbbdf91bcd15eb8a13fc32d;ea36a56bf2514f176adf8905bc6ccdbf9b41ad6b;i18nize;Peter Gromov;Thu Mar 30 15:31:24 2006 +0400;
b5f4f44237cb495e8e468ade0cfee7605a273269;6f501c2c48125b127cbbdf91bcd15eb8a13fc32d;ORMConverter test added;greg;Thu Mar 30 15:07:40 2006 +0400;
9cbc1b7143db365a705a55398c7790aa77093f3b;b5f4f44237cb495e8e468ade0cfee7605a273269;more nice looking EJB properties panels;Peter Gromov;Thu Mar 30 15:07:05 2006 +0400;
292a62af3d5850f441989f67bd3966f08eeb7dbe;9cbc1b7143db365a705a55398c7790aa77093f3b;more nice looking EJB properties panels;Peter Gromov;Thu Mar 30 15:04:11 2006 +0400;
4380f88ac3b9ebb6f740f67c6e3eeef92ff2c124;eeabf7767d848b5e38cad946060922a27efcd1f4;web service reference edit dialog;Peter Gromov;Thu Mar 30 14:53:11 2006 +0400;
5838df4101ec0f8d8b62c7d1ec32125a0e79d7c2;292a62af3d5850f441989f67bd3966f08eeb7dbe;web service reference edit dialog;Peter Gromov;Thu Mar 30 14:53:11 2006 +0400;
b13af6bca910ced9b7f9aef074cdda222b4f63e3;deb04449152708315b6fa5caef53ec938801db65;fix imports;Bas Leijdekkers;Thu Mar 30 14:40:50 2006 +0400;
9862c5d23d93b2d276c674d35480e5733605e3b3;4380f88ac3b9ebb6f740f67c6e3eeef92ff2c124;cleanup;Eugene Vigdorchik;Thu Mar 30 14:35:20 2006 +0400;
4ae833153afc71920d5fec8d8556153642435bc5;5838df4101ec0f8d8b62c7d1ec32125a0e79d7c2;cleanup;Eugene Vigdorchik;Thu Mar 30 14:35:20 2006 +0400;
d3a4a1dd77bc3e97d2286f5a732c8a53e713cc3a;b13af6bca910ced9b7f9aef074cdda222b4f63e3;JSP optimization. Methods without a NameIdentifier are not checked anymore.;Bas Leijdekkers;Thu Mar 30 14:16:21 2006 +0400;
6cf12634cfff4ab171a0750d8efc856d13f134b2;d3a4a1dd77bc3e97d2286f5a732c8a53e713cc3a;cleanup;Bas Leijdekkers;Thu Mar 30 14:12:10 2006 +0400;
7cf712140fa2948109b3d942e184a6487e3ccf09;9862c5d23d93b2d276c674d35480e5733605e3b3;cleanup;Eugene Vigdorchik;Thu Mar 30 14:11:04 2006 +0400;
ba07b475b695a0655996382493d538f27ee8a047;7cf712140fa2948109b3d942e184a6487e3ccf09;cleanup;Eugene Vigdorchik;Thu Mar 30 14:05:18 2006 +0400;
69e8adda3381ea58a9c1ea6863188542ea03dd91;ba07b475b695a0655996382493d538f27ee8a047;run configurations dialog simplifications;Anna Kozlova;Thu Mar 30 13:59:08 2006 +0400;
fc2b0ea654701be15392e804a964239eae09e10a;69e8adda3381ea58a9c1ea6863188542ea03dd91;cleanup;Eugene Vigdorchik;Thu Mar 30 13:47:19 2006 +0400;
73cf3cdf73fa091a6dd1084100597b8b8c6a2828;4ae833153afc71920d5fec8d8556153642435bc5;environment entries edit dialog;Peter Gromov;Thu Mar 30 13:22:53 2006 +0400;
f26844dc4290898bae7faebcd29cb3a65d4e8bb3;73cf3cdf73fa091a6dd1084100597b8b8c6a2828;NPE fixed;Maxim Mossienko;Thu Mar 30 00:00:00 2006 +0400;
90c7de8a8937f5a0ed617235f248b659ed7cf658;f26844dc4290898bae7faebcd29cb3a65d4e8bb3;Intention to add JS variable / property (IDEADEV-5241);Maxim Mossienko;Wed Mar 29 23:54:31 2006 +0400;
9cc53d98931ca26994568f303a44d4acc728bfd1;90c7de8a8937f5a0ed617235f248b659ed7cf658;JSF binding resolving should also check properties (IDEADEV-5218);Maxim Mossienko;Wed Mar 29 23:20:02 2006 +0400;
2469aa43a4c47ff316c4f55e2ea9ae08caf3620f;9cc53d98931ca26994568f303a44d4acc728bfd1;- js indexes doesn't hold the js tree - highlighting performance increased even though all reference exprs are now resolved - create js variable intention added;Maxim Mossienko;Wed Mar 29 23:19:00 2006 +0400;
635895746c29f27407a6890e0348ed3c6d3e3c59;473f85f4dc9e2f958591817704e80d158422ce61;Moving forward to getting rid of CheckinEnvironment as well. At least for checking itself implementation.;Maxim Shafirov;Wed Mar 29 23:06:17 2006 +0400;
1dcc9808d4442312671edf63db250de6e285cc9a;6cf12634cfff4ab171a0750d8efc856d13f134b2;Moving forward to getting rid of CheckinEnvironment as well. At least for checking itself implementation.;Maxim Shafirov;Wed Mar 29 23:06:17 2006 +0400;
a907c94d077e2fb5c5cf71d09167213c1aad650c;fc2b0ea654701be15392e804a964239eae09e10a;Moving forward to getting rid of CheckinEnvironment as well. At least for checking itself implementation.;Maxim Shafirov;Wed Mar 29 23:06:15 2006 +0400;
77868a15d2fdc8502d0d180307391e43ca494a08;2469aa43a4c47ff316c4f55e2ea9ae08caf3620f;Moving forward to getting rid of CheckinEnvironment as well. At least for checking itself implementation.;Maxim Shafirov;Wed Mar 29 23:06:15 2006 +0400;
22002b225e671bd60ffd96d089f8900f0f128783;77868a15d2fdc8502d0d180307391e43ca494a08;- js indexes doesn't hold the js tree - highlighting performance increased even though all reference exprs are now resolved - create js variable intention added;Maxim Mossienko;Wed Mar 29 23:01:05 2006 +0400;
eea586702dbaa6818abbdd5ba9d0af0298c7f983;1dcc9808d4442312671edf63db250de6e285cc9a;cleanup;Bas Leijdekkers;Wed Mar 29 22:44:45 2006 +0400;
590586caaf6d60c5a52111c9ac9ffa97478a0d2a;a907c94d077e2fb5c5cf71d09167213c1aad650c;FileStatusManager refactoring. Step one.;Maxim Shafirov;Wed Mar 29 21:39:06 2006 +0400;
9cdb88114a21a8dfa9af4c46eadc079b4d9828df;635895746c29f27407a6890e0348ed3c6d3e3c59;FileStatusManager refactoring. Step one.;Maxim Shafirov;Wed Mar 29 21:39:02 2006 +0400;
0d4aa13bd1757e9937f1e16ce9c4ee5326362bf4;eea586702dbaa6818abbdd5ba9d0af0298c7f983;FileStatusManager refactoring. Step one.;Maxim Shafirov;Wed Mar 29 21:39:02 2006 +0400;
827bf24ba62751d33897951cdb4e84c5d1e43602;590586caaf6d60c5a52111c9ac9ffa97478a0d2a;cleanup;Eugene Vigdorchik;Wed Mar 29 21:01:27 2006 +0400;
aa592144ff4b134fda2a440f665578d57d2b34d6;827bf24ba62751d33897951cdb4e84c5d1e43602;getTimeStamp on psi file doesn't load the document;Maxim Mossienko;Wed Mar 29 20:55:23 2006 +0400;
24c42972900cdc57f19a1be36b6538d9e3a56619;aa592144ff4b134fda2a440f665578d57d2b34d6;Debug toString() added.;Maxim Shafirov;Wed Mar 29 20:50:26 2006 +0400;
dab954b4ddbb3a4bf5d8cbf58f83681f2e35f6cc;24c42972900cdc57f19a1be36b6538d9e3a56619;rename/move should not memorize references, but try to extract'em lazily;Eugene Vigdorchik;Wed Mar 29 20:45:50 2006 +0400;
79bf7abf0c899fcfb39b56a80b63440e58ff2e32;22002b225e671bd60ffd96d089f8900f0f128783;generate XML & add to persistence unit options added;greg;Wed Mar 29 20:20:06 2006 +0400;
af42ca907924cf1f331c30c3db7bf0ea31c30e2a;dab954b4ddbb3a4bf5d8cbf58f83681f2e35f6cc;rename/move should not memorize references, but try to extract'em lazily;Eugene Vigdorchik;Wed Mar 29 20:09:34 2006 +0400;
83f4c35983050ecb535af82b8d7960c5fe4deeb8;79bf7abf0c899fcfb39b56a80b63440e58ff2e32;rename/move should not memorize references, but try to extract'em lazily;Eugene Vigdorchik;Wed Mar 29 20:09:34 2006 +0400;
6b647c51044ac8c9dd657ff3ff953f178e50ec5d;0d4aa13bd1757e9937f1e16ce9c4ee5326362bf4;"Static method only used in one class" inspection;Bas Leijdekkers;Wed Mar 29 20:00:14 2006 +0400;
f3c85fb3a237fced70e20f670059c066b9d8634d;af42ca907924cf1f331c30c3db7bf0ea31c30e2a;IDEADEV-5222;Dmitry Jemerov;Wed Mar 29 19:56:08 2006 +0400;
adb5ed2da9082a03335833da521479e43879e81e;f3c85fb3a237fced70e20f670059c066b9d8634d;cleanup;Alexey Kudravtsev;Wed Mar 29 19:29:55 2006 +0400;
2d4ebcab0fecf0155b0f19a56668f80979af819f;83f4c35983050ecb535af82b8d7960c5fe4deeb8;resource environment references edit dialog;Peter Gromov;Wed Mar 29 19:13:33 2006 +0400;
4a64711f9fddbf76246bb10a1faaf6401a460b4d;adb5ed2da9082a03335833da521479e43879e81e;resource environment references edit dialog;Peter Gromov;Wed Mar 29 19:13:33 2006 +0400;
cf1234a211431f76b5544ac364dfc1eccadea913;4a64711f9fddbf76246bb10a1faaf6401a460b4d;fix duplicate "group adjacent buttons" quickfix;Dmitry Jemerov;Wed Mar 29 19:10:58 2006 +0400;
9442a5b389c54aa1b7e930fbc328cf8f4b2c9465;cf1234a211431f76b5544ac364dfc1eccadea913;"minutes minutes" in productivity guide;Dmitry Jemerov;Wed Mar 29 18:44:32 2006 +0400;
b8c0c4d5f6852afa24f1643a0b5eb2fa8b67919a;9442a5b389c54aa1b7e930fbc328cf8f4b2c9465;IDEADEV-4881;Dmitry Jemerov;Wed Mar 29 18:24:33 2006 +0400;
cc33258a6eb3bda7ee36ce2d99ca90b325229b59;b8c0c4d5f6852afa24f1643a0b5eb2fa8b67919a;IDEADEV-5163;Dmitry Jemerov;Wed Mar 29 18:20:14 2006 +0400;
