Bleu-score || Original Commit Message || Generated Commit Message
1.335 || add null check for perspective get canvas text loc || add test
1.335 || fix test to work with newer byte buddy <num> || add test
1.335 || unignoring a passing test for firefox with synthesized events || add test
1.335 || unignoring a test that passes in all browsers fixes || add test
1.335 || add marble diagram for single repeat until operator <num> || add test
1.335 || changed the waiting time for camel test async process || add test
1.335 || remove test annotation for test perf bench mark driver || add test
1.335 || add comment to refer <num> as source of change || add test
1.335 || add not null check in destroy method for bitmap || add test
1.279 || hive <num> expr node col desc is same doesn t account for tab alias this affects trait propagation in joins harish butani via gunther hagleitner || revert default tab setting to <num>
1.242 || remove unused import make utils a real utility class final and private c tor || removing unused import
1.224 || cleanning the hive <num> patch committed by hive <num> and also delete the empty file ql src java org apache hadoop hive ql parse sample pruner java via he yongqiang || delete data fetching environment builder java <num>
1.119 || update a new version version name odyssey v <num> <num> <num> g <num> b <num> b <num> f <num> version code <num> || modify version to <num> <num>
1.113 || remove pointless javadoc that replaced the far more useful javadoc from the interface || remove unused import
1.113 || replace register for event with equivalent call that makes register for event unused || remove unused file
1.113 || removed the extra added in the previous revision that led to compilation error || removed empty service
1.113 || don t unregister the cached resource to have consistent tree representation of files || deprecate file resource
1.113 || update detection resource http utils because of the new http query path <num> || preparing <num> <num>
1.106 || implementing ability to use firefox driver on a machine where localhost is not the first alias for <num> <num> <num> fixes || removed the new http methods
