Bleu-score || Original Commit Message || Generated Commit Message
1.694 || add project delete action in the list of components and update ws description sonar <num> || delete an empty file
1.663 || ignore new test engine because it is not completed yet will continue to do it in <num> <num> m <num> || setting problematic test to ignore
1.650 || add type parameter to bail error strategy since the class may safely be used with any type of recognizer || fixing tests with disabled softkeywords
1.626 || hive <num> vectorized parquet reader should create assigners only for the columns it assigns not for scratch columns remus rusanu via ashutosh chauhan || delete ok http <num> downloader java
1.612 || hive <num> zoo keeper hive lock manager does not respect the option to keep locks alive even after the current session has closed matt martin via namit || add logging information for releasing node lock
1.554 || fixed a case where remove entry x index removes the wrong entry || remove unused imports
1.554 || remove associated task views if task is removed while overview is showing || remove unused imports
1.554 || remove broken xstream <num> test of legacy custom concurrent hash map serialiation || remove empty file
1.554 || added a new method to create temporary file in a temp dir || fixed a bug
1.554 || get test working on windows that doesn t like in file names || remove unused file
1.554 || apply the patch for bz <num> that was applied to <num> x || consume the data
1.554 || remove test from private constructor for noninstantiable module s bug checker name || remove unused file
1.554 || fix the nullsafe type errors with explicit return null expression on fblite || fix a warning
1.512 || removing empty file that was left in by mistake in r <num> part of lucene <num> || removed empty java file
1.511 || hive <num> hs <num> jdbc url wrong connection string cause error on beeline jdbc odbc client misleading message hari subramaniyan reviewed by thejas nair || update adapter methods ise message <num>
1.511 || don t load error prone compiler in ide main process because ide could be started with java <num> and error prone requires java <num> || delete ok http <num> downloader java
1.510 || hive <num> test vector group by operator causes asserts in standard struct object inspector init remus rusanu via ashutosh chauhan || update descriptor test after <num>
1.390 || add test and ignore to untested test methods in request pin item test || ignore test <num>
1.390 || fix quality flaw and increase timeout of embedded database test for slow boxes || fix test compilation
1.376 || hive <num> llap always package the log <num> j <num> api jar for org apache log <num> j gopal v reviewed by prasanth jayachandran || delete ok http <num> downloader java
